policyID,county,hu_site_limit,fr_site_limit,tiv_2012,hu_site_deductible
665105,DUVAL COUNTY,95967.9,95967.9,85913.34,0,
450754,DUVAL COUNTY,4342609.82,0,3745066.71,0,
384023,DUVAL COUNTY,4342609.82,0,3742634.85,0,
726892,DUVAL COUNTY,512700.3,512700.3,691136.41,0,
604994,DUVAL COUNTY,58429.8,58429.8,93478.33,0,
827229,DUVAL COUNTY,42966.9,42966.9,60879.63,0,
830494,DUVAL COUNTY,7638.3,7638.3,9480.17,0,
902255,DUVAL COUNTY,4774.5,4774.5,6653.74,0,
180762,DUVAL COUNTY,362746.8,0,262692.53,0,
211305,DUVAL COUNTY,569373.3,0,913873.75,0,
915554,DUVAL COUNTY,1478700,1478700,2168254.78,73935,
333441,DUVAL COUNTY,408600000,408600000,504900000,0,
406375,DUVAL COUNTY,1289700,1289700,1366535.17,64485,
901919,DUVAL COUNTY,535500,535500,678639.15,26775,
771266,DUVAL COUNTY,425565,425565,675314.2,0,
730776,DUVAL COUNTY,478125,478125,779439.38,0,
242044,DUVAL COUNTY,605423.59,0,714339.29,0,
402454,DUVAL COUNTY,72793.73,0,110631.91,0,
281895,DUVAL COUNTY,8115300,8115300,11430000,405765,
219718,DUVAL COUNTY,8049134.64,0,8033599.81,0,
154554,DUVAL COUNTY,10080000,0,8796590.51,0,
838270,DUVAL COUNTY,2240935.07,0,2211426.44,0,
554346,DUVAL COUNTY,2840847.03,0,3251349.42,0,
569476,DUVAL COUNTY,1213618.76,0,1569937.23,0,
574328,DUVAL COUNTY,136604.15,0,108501.53,0,
557976,DUVAL COUNTY,616757.08,0,918876.15,0,
464618,DUVAL COUNTY,943606.1,0,768176.52,0,
801118,DUVAL COUNTY,982033.5,0,1454006.66,0,
322737,DUVAL COUNTY,3157451.2,0,3371854.76,0,
310772,DUVAL COUNTY,31324.51,0,40386.82,0,
471477,DUVAL COUNTY,224099.97,0,298023.15,0,
667967,DUVAL COUNTY,116905.78,0,131454.47,0,
535324,DUVAL COUNTY,240606,240606,263319.21,0,
913205,DUVAL COUNTY,3464745.69,0,4692374.38,0,
315310,DUVAL COUNTY,2343440.7,0,2800486.63,0,
819001,DUVAL COUNTY,726294.29,0,1179699.48,0,
176491,DUVAL COUNTY,325210.19,0,468542.68,0,
497818,DUVAL COUNTY,298210.19,0,302904.02,0,
536081,DUVAL COUNTY,300853.79,0,494687.88,0,
968630,DUVAL COUNTY,902743.49,0,1023413.21,0,
284779,DUVAL COUNTY,58500,0,51554.88,2925,
111101,DUVAL COUNTY,2365583.4,2365583.4,2124511.53,0,
511385,DUVAL COUNTY,333000,333000,366958.01,0,
389456,DUVAL COUNTY,4003777.8,4003777.8,3142525.16,0,
856986,DUVAL COUNTY,3991757.22,0,5202297.51,0,
405057,DUVAL COUNTY,36061.74,0,33744.95,0,
244330,DUVAL COUNTY,651885.3,651885.3,647672.82,0,
207380,DUVAL COUNTY,1008000,1008000,858574.08,50400,
646134,DUVAL COUNTY,195930,195930,277836.58,5877.9,
721764,DUVAL COUNTY,18900000,18900000,20790000,0,
841558,DUVAL COUNTY,92154.59,0,140056.55,0,
380285,DUVAL COUNTY,168074.97,0,144068.15,0,
360427,DUVAL COUNTY,748197,748197,807760.96,0,
791075,DUVAL COUNTY,284314.86,0,252138.95,0,
588496,DUVAL COUNTY,430337.97,0,395143.21,0,
740700,DUVAL COUNTY,249399,249399,336000.31,0,
669495,DUVAL COUNTY,1094061.53,0,1327052.88,0,
174537,DUVAL COUNTY,1094061.53,0,1029122.42,0,
577853,DUVAL COUNTY,1094061.53,0,927764.18,0,
438740,DUVAL COUNTY,555930,555930,666207.05,0,
975429,DUVAL COUNTY,315000,315000,388626.21,0,
496930,DUVAL COUNTY,65700,65700,73925.64,0,
932134,DUVAL COUNTY,4761908.1,4761908.1,5597808.69,0,
315145,DUVAL COUNTY,1448942.22,0,1402321.06,0,
628066,DUVAL COUNTY,1960279.2,1960279.2,2679427.23,0,
539737,DUVAL COUNTY,11095.92,0,17561.51,0,
546022,DUVAL COUNTY,1106813.2,0,1135497.37,0,
909171,DUVAL COUNTY,1421748.57,0,1041362.58,0,
897775,DUVAL COUNTY,771972.39,0,840103.59,0,
221437,DUVAL COUNTY,29700000,0,36810000,0,
662004,DUVAL COUNTY,16920000,16920000,12330000,339231.6,
160616,DUVAL COUNTY,2494350,2494350,2318428.48,49887,
168521,DUVAL COUNTY,1995480,1995480,2479104.53,39909.6,
787236,DUVAL COUNTY,2689520.91,0,3076252.51,0,
198887,DUVAL COUNTY,2288936.7,2288936.7,2672081.81,0,
268813,DUVAL COUNTY,584487,584487,727966.87,0,
102191,DUVAL COUNTY,442800,442800,406809.22,22140,
150290,DUVAL COUNTY,337748.4,337748.4,287926.8,0,
183279,DUVAL COUNTY,227862,227862,196283.97,11393.1,
603241,DUVAL COUNTY,212292.9,212292.9,270312.55,0,
117037,DUVAL COUNTY,112500,112500,191494.8,5625,
338489,DUVAL COUNTY,104048.1,104048.1,94488.99,0,
150695,DUVAL COUNTY,90000,90000,120890.88,4500,
409110,DUVAL COUNTY,81000,81000,60069.6,4050,
213965,DUVAL COUNTY,64431.9,64431.9,97699.38,0,
792352,DUVAL COUNTY,45000,45000,59530.41,2250,
384541,DUVAL COUNTY,41596.2,41596.2,31796.14,0,
927093,DUVAL COUNTY,27966.6,27966.6,31492.63,0,
933877,DUVAL COUNTY,24750,24750,22588.34,1237.5,
655348,DUVAL COUNTY,18058.5,18058.5,13715.79,0,
495893,DUVAL COUNTY,15750,15750,22264.53,787.5,
864557,DUVAL COUNTY,11250,11250,15863.04,562.5,
980284,DUVAL COUNTY,4500,4500,5562.27,225,
476767,DUVAL COUNTY,1184742,1184742,1306410.26,59237.1,
485593,DUVAL COUNTY,498715.2,0,401894.63,0,
170059,DUVAL COUNTY,235075.5,0,332429.67,0,
189445,DUVAL COUNTY,1090008.83,0,1500340.47,0,
131897,DUVAL COUNTY,284733.9,284733.9,372331.43,0,
935528,DUVAL COUNTY,1219664.88,0,2037328.22,0,
379733,DUVAL COUNTY,7588936.62,0,7172820.05,0,
585502,DUVAL COUNTY,6676668.66,0,10260000,0,
911305,DUVAL COUNTY,497250,497250,556161.2,14917.5,
198729,DUVAL COUNTY,35100000,0,27990000,0,
909904,DUVAL COUNTY,813498.3,813498.3,614549.16,0,
927909,DUVAL COUNTY,1827166.91,0,2446576.49,0,
945725,DUVAL COUNTY,948765.34,0,1397901.36,0,
621542,DUVAL COUNTY,3322012.97,0,3214645.51,0,
327703,DUVAL COUNTY,23483.41,0,36676.95,0,
404619,DUVAL COUNTY,539100.88,0,510731.23,0,
725129,DUVAL COUNTY,62734.66,0,72189.77,0,
396460,DUVAL COUNTY,6159227.54,0,8438314.18,0,
287969,DUVAL COUNTY,3684760.49,0,4262840.45,0,
133645,DUVAL COUNTY,2345971.69,0,2246931.81,0,
970783,DUVAL COUNTY,572370.71,0,596932.28,0,
709029,DUVAL COUNTY,974152.49,0,744697.69,0,
337714,DUVAL COUNTY,2632531.14,0,3870678.99,0,
669487,DUVAL COUNTY,21060000,21060000,23400000,0,
984571,DUVAL COUNTY,41523.76,0,42977.1,0,
909440,DUVAL COUNTY,28561.62,0,32193.94,0,
704196,DUVAL COUNTY,340045.96,0,318993.04,0,
223478,DUVAL COUNTY,61023.1,0,48593.92,0,
422969,DUVAL COUNTY,1463490,1463490,1245260.22,0,
304932,DUVAL COUNTY,0,0,19890000,0,
710436,DUVAL COUNTY,0,0,1493158.81,0,
467880,DUVAL COUNTY,129923.1,129923.1,126191.45,0,
550835,DUVAL COUNTY,58981.5,58981.5,99617.39,0,
140492,DUVAL COUNTY,13926.6,13926.6,18097.34,0,
895914,DUVAL COUNTY,2275380.11,0,3239686.2,0,
840808,DUVAL COUNTY,6586.65,0,8669.94,0,
584756,DUVAL COUNTY,58963.69,0,73451.78,0,
228753,DUVAL COUNTY,2663415.05,0,3860407.05,0,
986160,DUVAL COUNTY,92417.29,0,105681.21,0,
842253,DUVAL COUNTY,423292.5,423292.5,588313.08,0,
125296,DUVAL COUNTY,214636.5,0,255544.5,0,
664185,DUVAL COUNTY,696339.75,0,931159.44,0,
170182,DUVAL COUNTY,1022581.65,0,1041151.73,0,
837488,DUVAL COUNTY,67387.61,0,113324.4,0,
180083,DUVAL COUNTY,7540192.2,0,9270000,0,
442762,DUVAL COUNTY,332445.54,0,497519.38,0,
428376,DUVAL COUNTY,31756.81,0,25919.65,0,
480189,DUVAL COUNTY,2610,2610,2818.8,0,
195895,DUVAL COUNTY,126655.2,126655.2,157092.98,0,
186799,DUVAL COUNTY,81852.59,0,82319.15,0,
878539,DUVAL COUNTY,198800.69,0,331450.46,0,
524440,DUVAL COUNTY,41165.75,0,67198.32,0,
569999,DUVAL COUNTY,1643735.74,0,2015118.11,0,
199152,DUVAL COUNTY,937838.68,0,1124281.01,0,
206584,DUVAL COUNTY,234257.38,0,349931.33,0,
554752,DUVAL COUNTY,5159589.91,0,5293739.25,0,
404882,DUVAL COUNTY,9360000,0,8988809.65,0,
166214,DUVAL COUNTY,15120000,0,21330000,0,
415652,DUVAL COUNTY,830830.07,0,847197.42,0,
551113,DUVAL COUNTY,1181256.31,0,1553375.68,0,
738095,DUVAL COUNTY,707969.37,0,641590.16,0,
825490,DUVAL COUNTY,8667332.1,8667332.1,11250000,0,
212889,DUVAL COUNTY,2268000,2268000,1733677.34,113400,
977868,DUVAL COUNTY,1165927.5,1165927.5,1508915.39,0,
857378,DUVAL COUNTY,1032340.5,1032340.5,832281.17,0,
235001,DUVAL COUNTY,292500,292500,398104.2,14625,
208202,DUVAL COUNTY,225135,225135,317634.87,0,
113792,DUVAL COUNTY,225135,225135,313162.79,0,
952152,DUVAL COUNTY,225135,225135,263519.39,0,
613949,DUVAL COUNTY,225135,225135,263008.56,0,
788131,DUVAL COUNTY,225135,225135,238823.21,0,
112716,DUVAL COUNTY,191372.4,191372.4,157629.62,0,
881849,DUVAL COUNTY,118654.2,118654.2,158964.35,0,
806882,DUVAL COUNTY,118654.2,118654.2,104447.73,0,
886380,DUVAL COUNTY,97390.8,97390.8,90557.08,0,
149299,DUVAL COUNTY,60706.8,60706.8,57553.93,0,
867516,DUVAL COUNTY,724506.9,0,854148.72,0,
527704,DUVAL COUNTY,9990000,0,10080000,0,
381790,DUVAL COUNTY,2389259.05,0,3711092.72,0,
843475,DUVAL COUNTY,76854.8,0,96249.1,0,
128834,DUVAL COUNTY,324451.47,0,439956.2,0,
730335,DUVAL COUNTY,224099.97,0,316814.6,0,
699160,DUVAL COUNTY,3044005.25,0,4476392.36,0,
616761,DUVAL COUNTY,369203.78,0,615943.77,0,
993490,DUVAL COUNTY,25290000,0,25380000,0,
918796,DUVAL COUNTY,1511820,1511820,2018098.28,0,
581736,DUVAL COUNTY,211005,211005,329821.92,0,
579807,DUVAL COUNTY,39760.38,0,61311.46,0,
783929,DUVAL COUNTY,5868609.3,5868609.3,5943903.56,0,
728681,DUVAL COUNTY,63768.6,63768.6,92745.05,0,
421728,DUVAL COUNTY,6575364,6575364,6112142.76,328768.2,
548786,DUVAL COUNTY,2859713.1,2859713.1,2409665.75,0,
881619,DUVAL COUNTY,24570000,0,35640000,0,
315729,DUVAL COUNTY,3808041.74,0,5274747.1,0,
388469,DUVAL COUNTY,1358502.12,0,1853784.83,0,
228124,DUVAL COUNTY,1269046.37,0,1820848.04,0,
333265,DUVAL COUNTY,1269046.37,0,1341102.82,0,
436435,DUVAL COUNTY,1269046.37,0,1052673.96,0,
304532,DUVAL COUNTY,1269046.37,0,1846137.59,0,
198435,DUVAL COUNTY,1269046.37,0,1189477.16,0,
240634,DUVAL COUNTY,1269046.37,0,1313584.82,0,
165718,DUVAL COUNTY,1269046.37,0,1997948.53,0,
953713,DUVAL COUNTY,837254.57,0,999963.27,0,
926832,DUVAL COUNTY,837254.57,0,650546.8,0,
264272,DUVAL COUNTY,837254.57,0,869740.05,0,
373543,DUVAL COUNTY,1139252.58,0,1293120.04,0,
859127,DUVAL COUNTY,1139252.58,0,1528862.16,0,
184040,DUVAL COUNTY,1139252.58,0,1194807.1,0,
755884,DUVAL COUNTY,1139252.58,0,1543814.85,0,
309143,DUVAL COUNTY,1139252.58,0,1665644.24,0,
275930,DUVAL COUNTY,2324380.61,0,2749500.53,0,
167439,DUVAL COUNTY,2323287.25,0,3373631.48,0,
385333,DUVAL COUNTY,2323287.25,0,2983147.3,0,
830731,DUVAL COUNTY,1411671.6,1411671.6,1297210.44,0,
499740,DUVAL COUNTY,692100,692100,836188.3,13842,
820514,DUVAL COUNTY,54000,54000,65525.92,2700,
627059,DUVAL COUNTY,12780000,12780000,18180000,0,
988276,DUVAL COUNTY,617128.2,0,554406.99,0,
725634,DUVAL COUNTY,1002377.14,0,1067230.94,0,
240515,DUVAL COUNTY,1259590.12,0,1918254.98,0,
843330,DUVAL COUNTY,440770.5,440770.5,656281.71,0,
831264,DUVAL COUNTY,11070000,0,12690000,0,
268906,DUVAL COUNTY,560249.91,0,737857.54,0,
934958,DUVAL COUNTY,0,0,1363968.59,0,
486587,DUVAL COUNTY,2105450.82,0,3222344.05,0,
217681,DUVAL COUNTY,2700931.86,0,3416397.91,0,
780382,DUVAL COUNTY,1253621.39,0,1476891.36,0,
689199,DUVAL COUNTY,2153689.99,0,4054450.63,0,
433139,DUVAL COUNTY,74830.5,74830.5,113840.54,0,
416707,DUVAL COUNTY,5531544,5531544,4222116.9,276577.2,
466224,DUVAL COUNTY,1448118.9,1448118.9,1561466.06,0,
539084,DUVAL COUNTY,511443,511443,788536.68,0,
181083,DUVAL COUNTY,1188900,1188900,1762425.36,59445,
180614,DUVAL COUNTY,667126.8,0,1052399.87,0,
973884,DUVAL COUNTY,431046,0,789538.34,0,
717679,DUVAL COUNTY,1637326.06,0,1856786.69,0,
363763,DUVAL COUNTY,841397.73,0,1255755.83,0,
262713,DUVAL COUNTY,941395.05,0,945570.14,0,
445055,DUVAL COUNTY,5552095.95,0,6928094.1,0,
797748,DUVAL COUNTY,2620124.9,0,3785336.37,0,
266144,DUVAL COUNTY,582059.39,0,800331.67,0,
957719,DUVAL COUNTY,10260000,10260000,13680000,0,
251913,DUVAL COUNTY,3405472.3,0,5003183.68,0,
795157,DUVAL COUNTY,855798.3,855798.3,1202773.16,0,
723499,DUVAL COUNTY,103648.56,0,149114.63,0,
613160,DUVAL COUNTY,23104.32,0,19100.99,0,
815129,DUVAL COUNTY,379086.48,0,356098.68,0,
739321,DUVAL COUNTY,4039759.03,0,5427933.34,0,
550038,DUVAL COUNTY,3268197.9,3268197.9,4075926.47,0,
950814,DUVAL COUNTY,265883.4,265883.4,354758.12,0,
486273,DUVAL COUNTY,174204,174204,150386.83,0,
414788,DUVAL COUNTY,4522980.6,4522980.6,7060517.45,0,
830207,DUVAL COUNTY,75822.12,0,115910.94,0,
691641,DUVAL COUNTY,4565250,4565250,4735511,91305,
620775,DUVAL COUNTY,8458200,8458200,8628175.99,169164,
187130,DUVAL COUNTY,9000000,9000000,12330000,450000,
157302,DUVAL COUNTY,9000000,9000000,13590000,450000,
956306,DUVAL COUNTY,4533774.3,4533774.3,5430554.86,0,
537990,DUVAL COUNTY,3150000,3150000,5118687,157500,
822573,DUVAL COUNTY,990000,990000,1586585.88,49500,
901388,DUVAL COUNTY,722575.8,722575.8,771017.28,0,
361448,DUVAL COUNTY,445500,445500,435335.47,22275,
562725,DUVAL COUNTY,381924,381924,644345.51,19096.2,
764360,DUVAL COUNTY,148500,148500,245139.05,7425,
876774,DUVAL COUNTY,137432.7,137432.7,152370.54,0,
522283,DUVAL COUNTY,94932.9,94932.9,120263.37,0,
789840,DUVAL COUNTY,90000,90000,69702.12,4500,
153838,DUVAL COUNTY,40500,40500,31832.64,2025,
803957,DUVAL COUNTY,16200,16200,22466.81,810,
832174,DUVAL COUNTY,256399.2,0,409105.44,0,
349069,DUVAL COUNTY,339896.7,0,421132.01,0,
127121,DUVAL COUNTY,828619.61,0,735675,0,
651006,DUVAL COUNTY,28530000,0,26100000,0,
192624,DUVAL COUNTY,7922893.5,7922893.5,12960000,0,
979128,DUVAL COUNTY,448199.93,0,530154.18,0,
291684,DUVAL COUNTY,784349.88,0,791876.5,0,
759545,DUVAL COUNTY,193253.94,0,292524.62,0,
695521,DUVAL COUNTY,44540.1,44540.1,48338.48,0,
567322,DUVAL COUNTY,98991,0,164556.3,0,
632376,DUVAL COUNTY,1025623.8,1025623.8,1030193.98,0,
677169,DUVAL COUNTY,6992348.64,0,7824382.18,0,
672714,DUVAL COUNTY,2229246.31,0,3058838.03,0,
144030,DUVAL COUNTY,988351.61,0,1180832.1,0,
578264,DUVAL COUNTY,6425889.93,0,9900000,0,
861696,DUVAL COUNTY,693129.7,0,630054.9,0,
346781,DUVAL COUNTY,4864262.3,0,6590175.53,0,
410277,DUVAL COUNTY,51080.96,0,48924.48,0,
233160,DUVAL COUNTY,138890.26,0,179989.28,0,
736261,DUVAL COUNTY,356670.06,0,536973.91,0,
731093,DUVAL COUNTY,141111.22,0,164563.9,0,
852113,DUVAL COUNTY,529866.8,0,422553.94,0,
298563,DUVAL COUNTY,416671.9,0,347696.87,0,
183298,DUVAL COUNTY,968067.09,0,863895.33,0,
358776,DUVAL COUNTY,36458.99,0,57514.45,0,
109707,DUVAL COUNTY,48696.15,0,63679.52,0,
412973,DUVAL COUNTY,216113.24,0,302688.2,0,
453688,DUVAL COUNTY,138890.26,0,223454.98,0,
377756,DUVAL COUNTY,72916.85,0,96831.25,0,
772202,DUVAL COUNTY,72916.85,0,89027.1,0,
661043,DUVAL COUNTY,138890.26,0,164801.63,0,
477675,DUVAL COUNTY,138890.26,0,162926.61,0,
547436,DUVAL COUNTY,180866.3,0,271511.42,0,
882370,DUVAL COUNTY,143828.22,0,218014.82,0,
883174,DUVAL COUNTY,350922.95,0,587506.78,0,
136230,DUVAL COUNTY,632090.46,0,804840.78,0,
685451,DUVAL COUNTY,425970,425970,535377.84,0,
879452,DUVAL COUNTY,152190,152190,141236.89,0,
960403,DUVAL COUNTY,990,990,1552.69,0,
390128,DUVAL COUNTY,1984554,1984554,1726561.98,99227.7,
188436,DUVAL COUNTY,477405,477405,759051.03,0,
944151,DUVAL COUNTY,37508.4,37508.4,61083.33,0,
341581,DUVAL COUNTY,53550000,0,67680000,0,
214455,DUVAL COUNTY,171487.53,0,173677.43,0,
855730,DUVAL COUNTY,175840.81,0,244840.75,0,
589870,DUVAL COUNTY,295504.71,0,263249.78,0,
578973,DUVAL COUNTY,7356000.23,0,10350000,0,
907351,DUVAL COUNTY,740083.22,0,1119645.26,0,
211451,DUVAL COUNTY,554350.8,0,768330.2,0,
347245,DUVAL COUNTY,4234027.7,0,7524989.24,0,
476147,DUVAL COUNTY,4429612.22,0,5497751.19,0,
542924,DUVAL COUNTY,1054620,1054620,1489889.09,0,
580920,DUVAL COUNTY,247230,247230,385619.46,0,
887972,DUVAL COUNTY,200700,200700,316405.96,0,
984784,DUVAL COUNTY,97200,97200,84214.08,0,
359328,DUVAL COUNTY,7397.28,0,8315.5,0,
270239,DUVAL COUNTY,15719.22,0,15890.25,0,
999632,DUVAL COUNTY,1327811.76,0,2000319.2,0,
693037,DUVAL COUNTY,5547.96,0,7060.33,0,
794128,DUVAL COUNTY,1427675.04,0,1692937.06,0,
423738,DUVAL COUNTY,317158.38,0,518670.67,0,
345252,DUVAL COUNTY,857898.9,857898.9,947120.39,0,
943574,DUVAL COUNTY,337500,337500,550192.5,16875,
951711,DUVAL COUNTY,757621.58,0,984301.95,0,
486064,DUVAL COUNTY,5808357,5808357,9000000,0,
502937,DUVAL COUNTY,4986172.83,0,8027738.25,0,
622536,DUVAL COUNTY,2063695.17,0,2889792.34,0,
312241,DUVAL COUNTY,568327.6,0,785706.09,0,
234425,DUVAL COUNTY,183600,183600,200454.48,5508,
877366,DUVAL COUNTY,485190.79,0,557076.66,0,
876930,DUVAL COUNTY,1786734.34,0,1843802.64,0,
438553,DUVAL COUNTY,1216827.7,0,1177554.58,0,
231140,DUVAL COUNTY,526906.93,0,754193.5,0,
351475,DUVAL COUNTY,224099.97,0,304014.01,0,
698487,DUVAL COUNTY,302271.59,0,371756.87,0,
313308,DUVAL COUNTY,3990.38,0,4978.02,0,
355722,DUVAL COUNTY,4378361.4,4378361.4,5027094.45,0,
972733,DUVAL COUNTY,1552021.18,0,1238512.9,0,
969618,DUVAL COUNTY,1552021.18,0,2604951.15,0,
143012,DUVAL COUNTY,17100000,17100000,21600000,0,
868447,DUVAL COUNTY,631425.53,0,441821.07,0,
853539,DUVAL COUNTY,138571.2,138571.2,131161.24,0,
575060,DUVAL COUNTY,990895.05,0,1289035.55,0,
875356,DUVAL COUNTY,4471917.09,0,6761538.65,0,
526994,DUVAL COUNTY,461284.23,0,373509.22,0,
944627,DUVAL COUNTY,731636.91,0,1052459.69,0,
825027,DUVAL COUNTY,560249.91,0,579137.06,0,
146667,DUVAL COUNTY,455651.97,0,597359.74,0,
806729,DUVAL COUNTY,36661.65,0,49839.13,0,
124498,DUVAL COUNTY,13467.55,0,17787.93,0,
295727,DUVAL COUNTY,28260000,0,37710000,0,
141411,DUVAL COUNTY,120643.37,0,166760.51,0,
226217,DUVAL COUNTY,3645000,3645000,5450386.73,0,
868952,DUVAL COUNTY,4719464.64,0,5281043.18,0,
298047,DUVAL COUNTY,118356.48,0,122712,0,
459263,DUVAL COUNTY,145171.62,0,210150.44,0,
172518,DUVAL COUNTY,0,0,8523840.24,0,
533310,DUVAL COUNTY,63000,63000,63010.08,3150,
650324,DUVAL COUNTY,4502306.7,4502306.7,4314830.65,0,
245373,DUVAL COUNTY,1117513.9,0,1770153.19,0,
705100,DUVAL COUNTY,693920.53,0,951031.96,0,
714243,DUVAL COUNTY,3016751.8,0,4181217.99,0,
541092,DUVAL COUNTY,528145.88,0,586663.38,0,
878737,DUVAL COUNTY,289168.2,289168.2,266008.14,0,
352325,DUVAL COUNTY,1228270.59,0,1715933.32,0,
116489,DUVAL COUNTY,1618932.04,0,2166416,0,
883007,DUVAL COUNTY,92154.59,0,120101.4,0,
979963,DUVAL COUNTY,83111.39,0,119852.44,0,
916239,DUVAL COUNTY,1207200.9,0,1141239.44,0,
429542,DUVAL COUNTY,83111.39,0,121643.15,0,
229846,DUVAL COUNTY,50777.64,0,51154.61,0,
448897,DUVAL COUNTY,336149.95,0,450885.99,0,
651786,DUVAL COUNTY,594126.51,0,630191.18,0,
966508,DUVAL COUNTY,92025.64,0,87847.68,0,
521610,DUVAL COUNTY,181806.75,0,252004.52,0,
877870,DUVAL COUNTY,74630.55,0,82106.59,0,
412228,DUVAL COUNTY,306826.95,0,316562.57,0,
327786,DUVAL COUNTY,22894.18,0,23058.11,0,
248762,DUVAL COUNTY,101003.75,0,93916.52,0,
405176,DUVAL COUNTY,479318.92,0,447185.38,0,
874577,DUVAL COUNTY,8031818.35,0,7474410.16,0,
948982,DUVAL COUNTY,118398.84,0,151238.66,0,
432759,DUVAL COUNTY,74855,0,81765.24,0,
323619,DUVAL COUNTY,10549.28,0,14218.03,0,
116742,DUVAL COUNTY,127938.09,0,178908.62,0,
516563,DUVAL COUNTY,22333.05,0,32630.26,0,
454283,DUVAL COUNTY,1234490.3,0,1281956.45,0,
905455,DUVAL COUNTY,78558.47,0,110692.03,0,
318475,DUVAL COUNTY,67335.83,0,56594.42,0,
663418,DUVAL COUNTY,39279.24,0,39251.98,0,
466917,DUVAL COUNTY,39279.24,0,30091.04,0,
883726,DUVAL COUNTY,39279.24,0,72381.81,0,
547736,DUVAL COUNTY,67335.83,0,57504.13,0,
550664,DUVAL COUNTY,481002.31,0,493002.36,0,
876452,DUVAL COUNTY,78558.47,0,66107.74,0,
111887,DUVAL COUNTY,78558.47,0,104282.05,0,
824545,DUVAL COUNTY,78558.47,0,131252.36,0,
598171,DUVAL COUNTY,561131.96,0,773227.49,0,
777870,DUVAL COUNTY,4005000,4005000,5677411.91,80100,
756174,DUVAL COUNTY,0,0,481857.42,0,
607605,DUVAL COUNTY,0,0,491391,0,
590531,DUVAL COUNTY,0,0,204896.37,0,
230665,DUVAL COUNTY,0,0,780363.69,0,
571655,DUVAL COUNTY,1671296.4,1671296.4,2302692.12,0,
642263,DUVAL COUNTY,1124829.9,1124829.9,1619957.53,0,
944687,DUVAL COUNTY,840408.3,840408.3,1156642.18,0,
128317,DUVAL COUNTY,362026.8,362026.8,301206.3,0,
291829,DUVAL COUNTY,144078.3,144078.3,148651.92,0,
259909,DUVAL COUNTY,79132.5,79132.5,104834.74,0,
831391,DUVAL COUNTY,47914.2,47914.2,70904.2,0,
894582,DUVAL COUNTY,28644.3,28644.3,40134.1,0,
806102,DUVAL COUNTY,14771.7,14771.7,20608.52,0,
790960,DUVAL COUNTY,10174.5,10174.5,14300.56,0,
716478,DUVAL COUNTY,6129.9,6129.9,8389.23,0,
783004,DUVAL COUNTY,259308,259308,406640.32,0,
526075,DUVAL COUNTY,1341978.27,0,1700211.32,0,
101908,DUVAL COUNTY,496742.95,0,636911.89,0,
846194,DUVAL COUNTY,5189487.74,0,7223455.57,0,
717219,DUVAL COUNTY,70115.2,0,84470.59,0,
214954,DUVAL COUNTY,404026.38,0,660415.06,0,
266906,DUVAL COUNTY,1483300.55,0,2060340.07,0,
261774,DUVAL COUNTY,1037001.04,0,884694.63,0,
795468,DUVAL COUNTY,76316.09,0,114979.66,0,
176121,DUVAL COUNTY,725751.09,0,634778.19,0,
775400,DUVAL COUNTY,36581.85,0,41088.73,0,
213607,DUVAL COUNTY,2391038.09,0,3931937.81,0,
709120,DUVAL COUNTY,1544212.1,0,1908414.53,0,
531330,DUVAL COUNTY,587899.95,0,472318.82,0,
852070,DUVAL COUNTY,570548.43,0,594112.08,0,
657869,DUVAL COUNTY,1738600.33,0,1412901.38,0,
111008,DUVAL COUNTY,1801655.88,0,2067767.66,0,
906206,DUVAL COUNTY,12240000,0,20610000,0,
720724,DUVAL COUNTY,254725.24,0,217433.47,0,
121447,DUVAL COUNTY,1496688.83,0,1298634.99,0,
676845,DUVAL COUNTY,1496688.83,0,1664629.29,0,
803432,DUVAL COUNTY,1496688.83,0,2565749.71,0,
127212,DUVAL COUNTY,983746.59,0,1005051.59,0,
377949,DUVAL COUNTY,983746.59,0,886564.23,0,
695070,DUVAL COUNTY,983746.59,0,855922.49,0,
320627,DUVAL COUNTY,983746.59,0,952058.14,0,
510407,DUVAL COUNTY,981620.06,0,1240233.75,0,
999728,DUVAL COUNTY,981620.06,0,890525.72,0,
746777,DUVAL COUNTY,13590000,13590000,21780000,0,
263732,DUVAL COUNTY,5024838.6,5024838.6,4244682.16,0,
200041,DUVAL COUNTY,18270000,18270000,24930000,0,
945454,DUVAL COUNTY,821098.08,0,1051826.64,0,
515966,DUVAL COUNTY,107260.56,0,104066.13,0,
190906,DUVAL COUNTY,10260000,10260000,15030000,0,
353031,DUVAL COUNTY,7705083.6,7705083.6,12420000,0,
133628,DUVAL COUNTY,850447.8,850447.8,1062953.44,0,
747072,DUVAL COUNTY,96675.3,0,93610.98,0,
420763,DUVAL COUNTY,198602.1,0,240708.72,0,
214094,DUVAL COUNTY,148247.1,0,164185.59,0,
836769,DUVAL COUNTY,35550000,35550000,60480000,0,
212363,DUVAL COUNTY,237600,237600,270909.62,0,
758281,DUVAL COUNTY,1329352.28,0,1825998.29,0,
999148,DUVAL COUNTY,3765545.1,3765545.1,5754637.82,0,
751862,DUVAL COUNTY,10203.08,0,15290.85,0,
894809,DUVAL COUNTY,3548721.64,0,4936889.28,0,
747976,DUVAL COUNTY,1952160.89,0,2446416.79,0,
387815,DUVAL COUNTY,679476.63,0,756901.63,0,
998347,DUVAL COUNTY,615141.68,0,515076.58,0,
